가중치,벤처확인 유형,회사주소_시(도),한국표준산업분류(KSIC)코드_10차,창업년도,기업성장단계,제조 및 비제조,상장여부 및 향후계획,대표이사_이전근무지,대표이사_창업자여부,창업자 성별,창업 당시 창업자 연령,창업 당시 창업자 최종학력,창업 직전 근무지,창업방식,단독창업 여부,창업 당시 목표시장,창업 당시 창업자 실무경험 년수(년),창업자 과거창업 경험 여부,정규직합계,비정규직합계,인력구성(관리),인력구성(생산),인력구성(영업),인력구성(RnD),인력구성(기타),인력구성(합계),학력별 인력구성비(전문대졸),학력별 인력구성비(대졸),학력별 인력구성비(석사),학력별 인력구성비(박사),현재 구인하기 어려운 직무(1순위),현재 구인하기 어려운 직무(2순위),지분구조(퍼센트)_창업자,지분구조(퍼센트)_임직원,지분구조(퍼센트)_벤처캐피털 및 기관투자자,지분구조(퍼센트)_개인투자자,매출구조비율(대기업),매출구조비율(12차벤더),매출구조비율(중소기업),매출구조비율(B2C),매출구조비율(B2G),매출구조비율(글로벌),융자(정책)_경험여부,투자액(국내설비),투자액(R&D),투자액(해외),투자액(기타),투자액(합계),스톡옵션상황,등록보유(특허권),등록보유(실용신안권),등록보유(디자인권),등록보유(상표권),등록보유(해외산업재산권),등록보유(합계),출원중(특허권),출원중(실용신안권),출원중(디자인권),출원중(상표권),출원중(해외산업재산권),출원중(합계),제품및서비스구조,기술력수준비교(세계),기술력수준비교(국내),연구개발관련전담부서보유여부,장기적성장전망성,자체브랜드보유여부,영업및마케팅방식,주력제품 국내 시장점유율(퍼센트),주력제품 해외 시장점유율(퍼센트),해외수출 및 진출과정 애로사항(1순위),해외수출 및 진출과정 애로사항(2순위),엔젤투자자 혹은 액셀러레이터 투자 경험여부,벤처캐피털(투자조합포함) 투자 경험여부,인수합병(MnA) 경험여부,인수합병 고려 여부,인수합병 환경개선을 위한 필요사항(1순위),인수합병 환경개선을 위한 필요사항(2순위),기업간 거래시 애로사항(1순위),벤처확인제도 혜택_기술개발 촉진효과,벤처확인제도 혜택_기업 이미지 제고 등 광고효과,벤처확인제도 혜택_자금조달 및 투자 유인효과,벤처확인제도 혜택_세제혜택 효과,벤처확인제도 혜택_정부지원제도 참여에 유리,벤처확인제도 혜택_우수인력 확보에 유리,현재 벤처인프라 수준_인수합병(MnA) 활성화를 위한 제도개선,현재 벤처인프라 수준_벤처관련 규제완화,현재 벤처인프라 수준_창업 및 기업가적 능력개발을 위한 교육,현재 벤처인프라 수준_기업가정신을 고취하는 사회분위기,실천하고있는사회적책임,경영상 애로사항_신기술 개발,경영상 애로사항_개발된 기술의 사업화,경영상 애로사항_국내 판로개척,경영상 애로사항_해외시장 개척,경영상 애로사항_필요인력의 확보 및 유지관리,경영상 애로사항_자금조달_운용 등 자금관리,경영상 애로사항_기술유출 및 디자인_상표 도용,경영상 애로사항_업계내의 과당경쟁 및 덤핑,경영상 애로사항_법률_회계_세무 관련 지식부족,경영상 애로사항_조직관리,경영상 애로사항_환율변동,경영상 애로사항_특허분쟁,경영상 애로사항_각종규제,경영상 애로사항_산-학-연 간 협력활동,경영상 애로사항_불공정한 시장질서,학력별 인력구성비(고졸이하),총종사자합계,부채비율,자기자본비율,순이익률,총자산회전율,자기자본회전율,ROE,영업이익률,이자보상배율,종사자생산성,지분구조(퍼센트)_엔젤 및 액셀러레이터,지분구조(퍼센트)_가족,전공과 업종 일치 여부,학력별 인력구성_합계
22.323,2,경북,C26421,2006,4,1,5,10,2,1,2,5,10,3,1.0,1,5,2,9.0,0.0,2.0,3.0,1.0,3.0,0.0,9.0,15.0,60.0,0.0,0.0,3,5,60.0,40.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,125.0,55.0,0.0,0.0,180.0,2,2,1,1,1,0,5,0,0,0,0,0,0,2,3,2,1,4,2,1,0.01,0.0,5,2,2,4,2,1,2,3,3,3,4,4,4,4,3,3,2,3,2,7.0,2,3,4,3,4,3,3,2,3,4,3,3,2,3.0,3,25.0,9.0,8.34,92.302,5.288,87.334,94.617,5.004,4.968,inf,13866.667,0.0,0.0,2,100.0
9.146,2,경기,C26421,2004,2,2,5,6,1,1,2,3,6,3,1.0,1,3,2,24.0,0.0,3.0,12.0,2.0,5.0,2.0,24,30.0,25.0,15.0,0.0,3,1,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,1.0,0,200,0.0,280,480,2,1,0,0,0,0,1,1,0,0,0,0,1,2,3,3,1,4,2,1,0.5,0.5,1,4,2,4,2,1,5,4,4,4,3,3,2,4,4,2,2,3,3,7.0,3,4,3,4,2,5,3,4,3,2,2,3,4,3.0,3,30.0,24.0,339.005,22.779,2.953,74.717,328.01,9.686,7.861,209.574,10441.667,0.0,0.0,1,100.0
1.194,2,경기,C26421,2001,4,1,5,5,1,1,2,5,5,3,1.0,1,6,2,109.0,0.0,9.0,53.0,13.0,27.0,7.0,109,20.0,28.0,2.0,0.0,3,1,70.0,0.0,0.0,0.0,5.0,0.0,45.0,0.0,0.0,50.0,2.0,"5,000","1,609",0.0,0,"6,609",2,6,1,0,5,0,12,0,0,0,0,0,0,1,3,3,1,4,2,3,2.0,2.0,5,4,2,4,1,4,6,2,1,3,4,4,3,5,2,4,3,2,3,,4,4,4,3,3,3,2,2,4,3,5,2,4,3.0,4,50.0,109.0,210.954,32.159,9.857,63.271,196.743,19.392,3.551,104.734,18289.908,0.0,30.0,2,100.0
8.4,2,경기,C26421,2010,3,2,5,7,2,1,3,2,6,3,1.0,1,10,2,18.0,0.0,4.0,9.0,2.0,3.0,0.0,18.0,15.0,55.0,10.0,0.0,2,6,64.0,31.0,0.0,5.0,0.0,0.0,20.0,0.0,0.0,80.0,2.0,0.0,168.0,0.0,0.0,168.0,2,4,1,1,0,0,6,5,0,0,0,0,5,2,3,2,1,4,2,3,5.0,1.0,2,4,2,4,2,1,2,3,3,3,5,4,4,4,4,3,2,3,2,1.0,4,3,4,3,4,5,4,3,2,5,4,3,4,3.0,3,20.0,18.0,725.494,12.114,-123.174,17.046,140.711,-173.32,-120.084,-1030.12,3955.556,0.0,0.0,1,100.0
1.842,2,경기,C26421,2004,3,1,5,6,1,1,3,2,6,3,1.0,1,12,2,61.0,0.0,7.0,22.0,5.0,7.0,20.0,61,35.0,44.0,9.0,0.0,3,7,80.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,20.0,2.0,0,200,0.0,150,350,2,2,0,0,2,0,4,0,0,0,0,0,0,3,2,2,1,4,1,1,10.0,5.0,3,4,2,4,2,1,1,2,8,4,3,4,3,4,2,1,2,3,3,1.0,5,4,4,3,3,4,2,3,4,3,4,3,4,2.0,3,12.0,61.0,325.231,23.517,3.127,157.406,669.337,20.932,3.522,243.814,88067.213,0.0,20.0,1,100.0
1.842,2,경기,C26421,1999,4,2,5,6,2,1,3,3,6,3,1.0,1,18,2,74.0,1.0,15.0,35.0,8.0,17.0,0.0,75,37.0,35.0,3.0,0.0,1,3,70.9,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,"1,300","1,200",0.0,0,"2,500",2,5,0,0,2,0,7,5,0,0,0,0,5,2,2,2,1,4,1,1,10.0,0.0,4,7,2,4,2,1,1,4,4,4,3,4,4,3,3,4,3,3,4,1.0,3,3,2,3,3,3,3,2,2,3,2,2,3,2.0,2,25.0,75.0,-225.104,-79.934,-29.915,178.204,-222.939,66.693,-24.677,-592.877,22936.0,29.2,0.0,1,100.0
22.323,2,경기,C26421,2012,3,2,5,6,1,1,3,3,6,3,1.0,3,12,1,9.0,0.0,2.0,4.0,1.0,2.0,0.0,9.0,20.0,25.0,0.0,0.0,3,1,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,29.0,61.0,0.0,0.0,90.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,4,2,2,0.1,0.0,1,4,2,4,2,1,2,1,3,3,4,4,4,4,3,3,3,3,3,7.0,3,2,3,4,3,4,3,3,2,3,3,4,3,3.0,2,55.0,9.0,356.604,21.901,4.762,94.215,430.189,20.485,6.704,281.579,17733.333,0.0,0.0,2,100.0
1.139,2,경북,C26421,1994,4,2,5,6,1,1,2,4,6,3,1.0,3,3,2,240.0,0.0,55.0,145.0,10.0,30.0,0.0,240.0,22.0,30.0,10.0,0.0,2,1,33.0,24.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,66.0,2.0,0.0,3144.0,0.0,0.0,3144.0,2,38,0,0,4,0,42,0,0,0,0,0,0,3,2,2,1,3,2,3,1.0,10.0,2,4,2,4,2,1,2,3,4,4,4,3,3,3,3,3,2,3,3,7.0,3,4,4,4,3,3,3,3,2,3,3,3,3,2.0,3,38.0,240.0,163.81,37.906,1.192,160.557,423.564,5.05,3.64,290.376,44211.25,26.0,17.0,1,100.0
9.146,2,서울,C26421,2001,3,1,5,6,2,1,3,3,6,3,1.0,1,20,2,27.0,0.0,5.0,17.0,2.0,3.0,0.0,27,26.0,13.0,0.0,0.0,3,5,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0,100,0.0,0,100,2,2,0,0,0,0,2,0,0,0,0,0,0,2,2,3,2,4,2,1,0.5,0.0,1,2,2,4,2,1,1,3,8,2,2,3,3,3,4,3,4,3,3,6.0,2,2,3,3,4,3,2,5,3,3,4,3,4,2.0,3,61.0,27.0,157.396,38.851,12.663,155.517,400.296,50.69,14.018,2032.143,15033.333,0.0,0.0,1,100.0
22.323,2,서울,C26421,2001,4,1,5,6,1,1,2,4,6,3,1.0,3,7,2,8.0,0.0,1.0,3.0,1.0,3.0,0.0,8.0,15.0,55.0,0.0,0.0,3,1,66.0,0.0,0.0,15.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,69.0,0.0,0.0,69.0,2,1,1,0,0,0,2,0,0,0,0,0,0,2,3,2,1,4,2,3,0.01,0.0,5,3,2,4,2,1,2,1,3,4,4,3,3,4,4,3,3,3,3,1.0,2,3,3,3,3,5,4,3,2,3,4,3,3,2.0,3,30.0,8.0,85.627,53.871,0.271,30.395,56.422,0.153,5.962,115.789,4612.5,0.0,19.0,1,100.0
2.379,2,경기,C26421,1983,4,2,5,6,2,1,3,3,5,3,1.0,1,10,2,87.0,0.0,7.0,57.0,5.0,18.0,0.0,87.0,22.0,40.0,8.0,0.0,3,1,50.0,30.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,95.0,2.0,25.0,634.0,0.0,0.0,659.0,2,6,2,0,1,0,9,1,0,0,0,0,1,3,5,3,1,4,1,1,5.0,5.0,4,3,2,4,2,1,2,5,1,4,3,4,4,3,3,3,3,3,3,7.0,4,4,4,3,3,5,3,3,2,3,3,2,3,2.0,3,30.0,87.0,103.516,49.136,7.937,112.087,228.116,18.106,8.764,1171.93,17522.989,0.0,20.0,1,100.0
2.379,2,경기,C26421,2004,3,3,1,6,1,1,3,2,6,3,1.0,1,10,2,64.0,0.0,13.0,3.0,5.0,40.0,3.0,64.0,31.0,50.0,10.0,0.0,3,6,20.0,30.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,60.0,2.0,0.0,1353.0,0.0,0.0,1353.0,2,3,0,2,0,0,5,0,0,0,0,0,0,3,2,2,1,4,1,1,10.0,5.0,6,5,2,4,2,1,2,3,3,4,3,3,4,3,3,4,3,3,3,3.0,3,4,3,4,3,4,3,3,2,3,3,2,3,2.0,3,9.0,64.0,101.473,49.634,2.948,90.292,181.915,5.363,4.164,199.603,75426.562,30.0,20.0,1,100.0
9.146,2,대구,C26421,2001,3,2,5,8,1,1,3,3,8,3,1.0,1,13,2,28.0,0.0,3.0,20.0,2.0,3.0,0.0,28,29.0,20.7,8.3,0.0,3,1,100.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,1.0,1.0,0,97,0.0,0,97,2,2,0,1,0,0,3,1,0,0,0,0,1,2,3,3,1,4,2,1,0.5,0.2,1,4,2,4,2,1,5,1,1,3,4,4,3,3,3,2,3,3,2,1.0,4,4,5,4,3,3,4,4,2,2,3,1,4,3.0,3,42.0,28.0,26.231,79.22,7.238,172.534,217.791,15.763,7.96,3491.667,18800.0,0.0,0.0,2,100.0
3.667,2,대전,C26421,1998,3,1,5,6,1,1,3,3,6,3,1.0,1,13,2,42.0,1.0,18.0,25.0,0.0,0.0,0.0,43,0.0,60.0,15.0,0.0,6,3,40.0,0.0,0.0,18.0,45.0,5.0,15.0,0.0,35.0,0.0,2.0,100,459,0.0,200,759,2,5,1,0,0,0,6,1,0,0,0,0,1,3,3,3,1,3,1,1,0.5,0.0,3,7,2,4,2,1,3,6,8,5,5,5,5,5,5,4,4,4,3,5.0,4,4,4,4,5,5,3,4,5,5,3,3,3,3.0,3,25.0,43.0,126.222,44.204,-20.764,47.297,106.996,-22.216,-18.543,-274.17,9318.605,0.0,42.0,2,100.0
8.4,2,서울,C26421,2000,4,2,5,6,1,1,3,3,6,3,1.0,3,5,2,25.0,0.0,4.0,10.0,0.0,11.0,0.0,25.0,20.0,30.0,15.0,0.0,3,6,37.5,19.5,0.0,22.6,50.0,0.0,0.0,0.0,0.0,50.0,2.0,0.0,440.0,0.0,0.0,440.0,2,40,0,0,1,1,42,4,0,0,0,0,4,3,3,4,1,4,1,3,0.01,0.01,5,2,2,4,2,1,1,2,6,4,4,4,5,4,4,3,3,4,3,7.0,4,4,3,3,3,3,4,4,3,3,3,3,3,3.0,3,35.0,25.0,28.262,77.966,4.789,91.533,117.402,5.623,0.72,60.526,25556.0,20.4,0.0,1,100.0
9.146,2,서울,C26421,2000,4,2,5,6,1,1,2,4,6,3,1.0,3,5,2,27.0,0.0,3.0,11.0,4.0,7.0,2.0,27,25.0,25.0,10.0,0.0,5,6,81.0,9.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,60.0,1.0,0,200,0.0,0,200,2,2,0,0,0,0,2,1,0,0,0,0,1,3,2,2,1,4,2,3,0.1,0.1,5,3,2,4,2,1,5,3,6,3,4,4,5,3,2,3,4,4,3,7.0,4,4,2,3,3,2,3,4,5,3,3,3,3,3.0,3,40.0,27.0,58.78,62.98,6.162,79.977,126.987,7.825,1.925,109.174,22900.0,0.0,10.0,1,100.0
1.194,2,서울,C26421,1997,5,2,5,6,2,1,4,3,9,3,1.0,3,8,2,156.0,0.0,28.0,67.0,12.0,46.0,3.0,156,11.0,41.0,0.0,0.0,3,5,0.0,72.4,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0,"1,420",0.0,0,"1,420",2,17,3,0,0,0,20,0,0,0,0,0,0,2,2,2,1,4,2,1,5.0,0.0,1,3,2,4,2,1,2,4,5,3,4,3,3,4,4,3,3,3,4,6.0,3,4,4,3,4,3,2,2,3,3,2,3,4,3.0,4,48.0,156.0,208.083,32.459,7.146,30.814,94.932,6.784,7.615,104.52,17518.59,11.9,15.7,2,100.0
16.649,2,부산,C26421,2010,2,2,5,6,1,1,3,4,6,3,1.0,3,0,2,8.0,1.0,1.0,3.0,2.0,2.0,1.0,9,20.0,50.0,0.0,0.0,1,5,50.0,30.0,0.0,0.0,0.0,45.0,50.0,0.0,0.0,5.0,1.0,0,120,0.0,56,176,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,4,2,1,2.0,0.01,1,3,2,4,2,1,1,3,8,4,4,3,3,4,3,3,2,3,3,7.0,3,4,4,4,3,4,3,2,2,2,3,4,3,4.0,3,30.0,9.0,659.184,13.172,10.941,81.9,621.769,68.027,14.333,524.0,10155.556,20.0,0.0,1,100.0
2.379,2,서울,C26421,2007,3,2,5,6,1,1,3,3,6,3,1.0,3,6,2,70.0,0.0,15.0,27.0,8.0,10.0,10.0,70.0,14.0,68.0,5.0,0.0,3,5,100.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,1.0,50.0,669.0,0.0,0.0,719.0,2,5,0,0,0,0,5,0,0,0,0,0,0,1,3,3,1,4,2,1,3.0,0.0,3,4,2,4,2,1,3,4,1,4,4,3,3,4,4,3,4,3,3,7.0,4,3,3,3,4,5,3,3,2,3,3,2,3,2.0,3,13.0,70.0,17.72,84.947,9.7,105.249,123.899,12.018,10.394,inf,32312.857,0.0,0.0,1,100.0
8.4,2,서울,C26421,2011,3,1,5,6,1,1,2,3,6,3,1.0,3,4,2,16.0,0.0,3.0,7.0,2.0,4.0,0.0,16.0,10.0,30.0,10.0,0.0,3,4,91.3,8.7,0.0,0.0,0.0,10.0,50.0,0.0,40.0,0.0,1.0,430.0,277.0,0.0,0.0,707.0,2,5,0,0,1,0,6,2,0,0,0,0,2,3,5,5,1,4,1,1,0.01,0.0,2,4,2,4,2,1,1,4,4,4,3,3,4,4,3,3,3,4,3,7.0,4,4,4,4,3,3,4,4,4,3,3,3,2,3.0,3,50.0,16.0,121.035,45.242,7.493,174.888,386.564,28.965,8.775,700.0,21937.5,0.0,0.0,1,100.0
1.842,2,충북,C26421,2002,4,1,5,6,1,1,3,3,6,3,1.0,1,12,2,64.0,0.0,12.0,32.0,4.0,16.0,0.0,64,20.0,30.0,0.0,0.0,1,3,49.7,50.3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0,800,0.0,0,800,2,4,2,0,0,0,6,0,0,0,0,0,0,2,3,4,1,4,2,1,1.0,0.0,5,7,2,4,2,1,1,4,2,4,3,3,4,3,4,4,4,4,4,1.0,2,2,3,2,3,4,2,2,2,2,2,2,2,2.0,2,50.0,64.0,71.936,58.161,0.274,98.091,168.653,0.462,0.173,19.355,10835.938,0.0,0.0,1,100.0
1.194,2,경북,C26421,1994,4,2,5,6,1,1,2,4,6,3,1.0,3,3,2,231.0,0.0,12.0,134.0,20.0,50.0,15.0,231,10.0,20.0,10.0,0.0,1,3,50.0,25.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,60.0,1.0,100,"4,462",0.0,0,"4,562",2,28,0,10,0,0,38,3,0,2,0,0,5,3,2,2,1,4,2,3,1.0,0.1,3,4,2,4,2,1,3,5,1,3,3,4,3,2,3,3,4,4,4,1.0,4,3,2,3,4,3,2,3,3,3,4,3,2,3.0,3,60.0,231.0,191.182,34.343,2.712,157.863,459.67,12.465,1.707,102.599,49059.307,0.0,25.0,1,100.0
16.649,2,경기,C26421,2012,3,1,5,6,1,1,3,3,6,3,1.0,3,12,1,9.0,0.0,1.0,4.0,2.0,2.0,0.0,9,20.0,20.0,0.0,0.0,5,3,100.0,0.0,0.0,0.0,5.0,0.0,80.0,0.0,0.0,15.0,2.0,100,0,0.0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,2,2,0.1,0.1,5,6,2,4,2,1,5,6,1,3,3,4,3,3,3,3,4,4,4,7.0,4,5,5,4,3,2,2,3,3,3,4,3,2,3.0,3,60.0,9.0,537.143,15.695,4.731,79.885,508.98,24.082,8.26,234.091,13855.556,0.0,0.0,2,100.0
16.649,2,대전,C26421,2004,3,2,5,5,1,1,3,3,5,3,1.0,3,15,2,9.0,0.0,2.0,2.0,2.0,3.0,0.0,9,25.0,63.0,12.0,0.0,3,4,100.0,0.0,0.0,0.0,70.0,0.0,30.0,0.0,0.0,0.0,2.0,0,150,0.0,0,150,2,13,4,0,2,0,19,2,0,0,0,0,2,2,3,3,1,3,1,1,2.0,0.0,1,5,2,4,2,1,5,6,1,3,3,5,4,4,3,4,4,3,3,7.0,4,3,2,2,4,3,3,3,2,3,3,3,4,3.0,3,0.0,9.0,190.37,34.439,2.937,79.898,232.0,6.815,5.939,221.429,17400.0,0.0,0.0,2,100.0
3.481,3,경기,C26421,2006,3,2,5,5,1,1,2,3,5,3,1.0,3,10,2,40.0,0.0,10.0,10.0,2.0,15.0,3.0,40.0,8.0,60.0,0.0,0.0,3,5,50.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,95.0,2.0,0.0,1500.0,0.0,0.0,1500.0,2,30,2,8,15,5,60,4,0,0,0,0,4,3,3,2,1,4,1,3,45.0,15.0,8,7,2,1,2,1,5,1,1,4,3,3,4,4,3,3,4,4,4,3.0,4,4,3,4,3,5,4,3,2,3,4,3,3,2.0,3,32.0,40.0,360.568,21.712,2.302,90.265,415.732,9.572,5.172,136.88,45387.5,10.0,20.0,1,100.0
8.4,2,인천,C26421,2012,3,1,5,6,1,1,4,5,6,3,1.0,1,5,2,29.0,0.0,2.0,24.0,1.0,2.0,0.0,29.0,20.0,19.0,0.0,0.0,1,6,25.0,20.0,0.0,30.0,0.0,0.0,92.0,0.0,0.0,8.0,2.0,100.0,125.0,0.0,0.0,225.0,2,5,0,0,0,0,5,0,0,0,0,0,0,1,4,3,2,4,2,3,0.02,0.01,1,2,2,4,2,1,3,1,6,4,3,3,4,2,3,3,4,3,4,7.0,4,3,3,4,3,4,3,3,2,3,3,2,3,2.0,3,61.0,29.0,205.771,32.704,1.51,281.881,861.91,13.012,1.57,477.778,28324.138,25.0,0.0,2,100.0
8.674,2,경기,C26422,2002,4,1,5,6,2,1,3,5,6,3,1.0,3,3,2,31.0,0.0,3.0,16.0,2.0,5.0,0.0,26.0,10.0,35.0,1.0,0.0,2,4,40.0,40.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,80.0,1.0,0.0,162.0,0.0,0.0,162.0,2,1,0,0,0,0,1,0,0,0,2,0,2,2,3,3,1,3,2,3,0.01,0.01,2,3,2,4,2,1,3,2,1,3,4,3,3,4,3,3,3,4,2,7.0,2,2,3,3,3,4,3,4,4,3,3,3,3,3.0,3,54.0,31.0,123.37,44.769,1.707,330.263,737.708,12.596,1.296,248.421,58754.839,0.0,0.0,2,100.0
2.086,2,경북,C26422,2008,3,2,5,6,1,1,3,3,6,3,1.0,3,5,1,94.0,0.0,17.0,49.0,10.0,0.0,8.0,84.0,15.0,49.0,0.0,0.0,3,2,99.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,2.0,1041.0,182.0,0.0,0.0,1223.0,2,4,0,0,0,0,4,0,0,0,0,0,0,2,2,2,4,3,2,2,4.0,0.0,5,4,2,4,2,1,2,5,5,4,2,4,2,4,4,3,4,3,4,7.0,4,3,4,3,3,2,3,2,3,2,2,2,2,3.0,4,36.0,94.0,280.032,26.314,-19.003,98.87,375.736,-71.4,-21.057,-1381.25,10048.936,0.0,1.0,1,100.0
1.194,2,대구,C26422,2003,4,1,5,6,1,1,4,3,6,3,1.0,3,12,2,114.0,0.0,11.0,60.0,12.0,26.0,5.0,114,15.0,25.0,10.0,2.0,3,1,100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,1.0,100,"4,805",0.0,0,"4,905",2,13,2,0,0,0,15,2,0,0,0,0,2,3,2,2,1,4,2,2,1.0,0.1,5,4,2,4,2,1,3,4,1,4,3,3,4,2,3,3,4,3,3,7.0,4,3,4,3,2,3,4,3,2,4,3,3,3,4.0,2,48.0,114.0,244.509,29.027,3.0,148.526,511.686,15.353,3.415,299.835,186550.0,0.0,0.0,2,100.0
9.146,1,경기,C26422,2012,2,1,5,6,1,1,2,3,6,3,1.0,3,7,2,17.0,0.0,3.0,5.0,3.0,5.0,1.0,17,45.0,15.0,0.0,0.0,1,5,50.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,1.0,0,300,0.0,600,900,2,1,0,0,0,0,1,2,0,0,0,0,2,2,4,3,4,3,2,1,20.0,0.0,4,2,2,4,2,1,1,3,8,4,3,5,4,3,2,4,2,3,2,,4,4,4,3,3,5,2,3,3,3,3,2,3,3.0,3,40.0,17.0,232.353,30.088,3.662,126.858,421.618,15.441,3.732,227.66,16864.706,0.0,0.0,1,100.0
1.842,2,경북,C26422,2008,3,2,5,6,1,1,3,3,6,3,1.0,3,5,1,94.0,0.0,17.0,56.0,10.0,3.0,8.0,94,15.0,49.0,0.0,0.0,3,5,99.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,2.0,100,350,0.0,0,450,2,4,0,0,0,0,4,0,0,0,0,0,0,2,2,2,1,3,2,2,4.0,0.0,5,3,2,4,2,1,2,3,5,4,4,3,3,4,3,3,4,3,3,6.0,4,3,4,4,4,4,3,2,2,3,3,4,3,4.0,3,36.0,94.0,94.013,51.543,5.372,216.208,419.471,22.534,7.076,743.605,19228.723,0.0,1.0,1,100.0
9.146,2,인천,C26422,2006,4,3,5,6,1,1,3,3,6,3,1.0,1,12,2,14.0,0.0,4.0,4.0,0.0,6.0,0.0,14,0.0,50.0,50.0,0.0,3,6,80.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0,800,0.0,0,800,2,2,0,0,0,0,2,1,0,0,0,0,1,3,3,3,1,3,2,1,5.0,0.0,5,7,2,4,2,1,2,4,4,4,3,4,4,3,3,4,4,4,4,7.0,3,3,3,2,3,3,2,2,2,3,2,2,2,2.0,2,0.0,14.0,138.907,41.857,1.294,34.312,81.974,1.06,10.945,110.0,7178.571,0.0,0.0,1,100.0
1.194,2,대구,C26422,1995,4,1,5,5,1,1,2,3,5,1,1.0,1,5,2,174.0,0.0,9.0,143.0,12.0,0.0,10.0,174,4.0,15.0,0.0,0.0,1,5,30.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,4,2,3,1.0,0.0,4,5,2,4,2,1,3,5,1,4,3,3,2,3,3,3,4,3,5,7.0,4,3,3,2,2,3,3,3,4,3,2,3,3,4.0,3,81.0,174.0,111.799,47.215,-1.414,72.683,153.941,-2.176,-0.11,-5.344,3659.195,0.0,70.0,2,100.0
1.139,3,대구,C26422,2003,4,1,5,6,1,1,4,3,6,3,1.0,3,12,2,188.0,0.0,49.0,90.0,12.0,29.0,8.0,188.0,15.0,27.0,8.0,2.0,5,1,49.0,0.0,0.0,45.0,29.0,0.0,59.0,0.0,0.0,12.0,2.0,1836.0,2626.0,0.0,11826.0,16288.0,2,22,1,0,0,0,23,3,0,0,0,0,3,3,3,2,1,4,2,2,1.0,0.1,3,4,2,1,2,1,2,5,1,4,4,3,4,4,3,3,4,3,2,7.0,4,3,4,4,4,3,2,3,3,3,2,3,4,3.0,2,48.0,188.0,210.96,32.158,6.51,46.007,143.065,9.313,5.246,118.704,37325.532,0.0,6.0,2,100.0
3.481,2,경북,C26422,2008,3,1,5,6,1,1,3,3,6,3,1.0,3,5,1,48.0,0.0,9.0,34.0,2.0,0.0,3.0,48.0,20.0,45.0,0.0,0.0,1,6,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,183.0,0.0,0.0,183.0,2,4,0,0,0,0,4,0,0,0,0,0,0,2,3,2,4,4,2,2,4.0,0.0,4,2,2,4,2,1,3,2,1,4,3,3,2,2,3,3,3,2,3,7.0,4,4,4,3,3,5,3,3,3,3,3,2,3,2.0,3,35.0,48.0,1964.873,4.843,-5.308,162.313,3351.558,-177.904,-7.607,-439.024,24647.917,0.0,1.0,1,100.0
1.25,3,대구,C26422,2003,4,1,5,6,1,1,4,3,6,3,1.0,3,12,2,120.0,0.0,14.0,69.0,14.0,26.0,7.0,130.0,15.0,25.0,10.0,2.0,3,2,100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,1.0,223.0,1615.0,0.0,0.0,1838.0,2,19,0,0,0,0,19,2,0,0,0,0,2,3,2,2,1,4,2,2,1.0,0.1,4,3,2,4,2,1,3,4,2,4,5,4,4,3,4,3,3,4,3,7.0,4,3,4,3,3,3,3,3,2,2,4,3,4,4.0,4,48.0,120.0,334.787,23.0,-10.511,66.446,288.897,-30.367,-6.343,-217.009,76259.167,0.0,0.0,2,100.0
